code,name,description,refreshed_at,from_date,to_date
130496,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Regular Growth Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RT1,2018-10-03 11:01:17,2016-08-30,2018-10-01
130497,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Regular Dividend Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RU9,2018-10-03 11:01:17,2016-08-30,2018-10-01
130498,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Direct Growth Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RQ7,2018-10-03 11:01:17,2016-08-30,2018-10-01
130499,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Direct Dividend Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RR5,2018-10-03 11:01:17,2016-08-30,2018-10-01
130501,HDFC Mutual Fund - HDFC Small Cap Fund - Regular Dividend Plan,ISIN Div Payout/ ISIN Growth: INF179KA1SA9<br><br>ISIN Div Reinvestment: INF179KA1SB7,2018-10-03 11:01:23,2016-08-30,2018-10-01
130502,HDFC Mutual Fund - HDFC Small Cap Fund - Regular Growth Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RZ8,2018-10-03 11:01:23,2016-08-30,2018-10-01
130503,HDFC Mutual Fund - HDFC Small Cap Fund - Direct Growth Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RW5,2018-10-03 11:01:23,2016-08-30,2018-10-01
130504,HDFC Mutual Fund - HDFC Small Cap Fund - Direct Dividend Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RX3<br><br>ISIN Div Reinvestment: INF179KA1RY1,2018-10-03 11:01:23,2016-08-30,2018-10-01
130533,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Regular Growth,ISIN Div Payout/ ISIN Growth: INF179KA1SF8,2018-10-03 11:01:34,2016-08-30,2018-10-01
130540,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF179KA1SG6,2018-10-03 11:01:34,2016-08-30,2018-10-01
130543,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Direct Growth,ISIN Div Payout/ ISIN Growth: INF179KA1SC5,2018-10-03 11:01:34,2016-08-30,2018-10-01
130547,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Direct Dividend,ISIN Div Payout/ ISIN Growth: INF179KA1SD3,2018-10-03 11:01:34,2016-08-30,2018-10-01
130565,IL&FS Mutual Fund (IDF) - IL&FS Infrastructure Debt Fund Series 1A - Dividend payout option,ISIN Div Payout/ ISIN Growth: INF613Q01025,2017-12-27 20:02:01,2016-06-30,2017-09-29
130566,IL&FS Mutual Fund (IDF) - IL&FS Infrastructure Debt Fund Series 1B - Dividend Payout,ISIN Div Payout/ ISIN Growth: INF613Q01041,2017-12-27 20:02:01,2016-06-30,2017-09-29
130567,IL&FS Mutual Fund (IDF) - IL&FS Infrastructure Debt Fund Series 1C- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF613Q01066,2017-12-27 20:02:01,2016-06-30,2017-09-29
130568,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series LQ (1113 days) - Direct Plan-Normal Dividend,ISIN Div Payout/ ISIN Growth: INF209KA10I1,2017-12-12 11:01:41,2015-07-06,2015-07-06
130569,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series LQ (1113 days) - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF209KA19H4,2017-12-27 20:01:38,2016-08-30,2017-07-20
130570,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series LQ (1113 days) - Regular Plan - Normal Dividend,ISIN Div Payout/ ISIN Growth: INF209KA13I5,2017-12-27 20:01:38,2016-08-30,2017-07-20
130572,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series LQ (1113 days) - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF209KA18H6,2017-12-12 11:01:41,2015-07-06,2015-07-06
130573,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series LQ (1113 days) - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF209KA12I7,2017-12-27 20:01:38,2016-08-30,2017-07-20
130582,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FA1SN1,2017-12-27 20:02:18,2016-08-30,2017-07-06
130593,ICICI Prudential Mutual Fund - ICICI Prudential Growth Fund - Series 2 Direct Dividend,ISIN Div Payout/ ISIN Growth: INF109KA1YM7,2017-12-27 20:01:34,2016-08-30,2017-12-14
130594,ICICI Prudential Mutual Fund - ICICI Prudential Growth Fund - Series 2 Dividend,ISIN Div Payout/ ISIN Growth: INF109KA1YL9,2017-12-27 20:01:34,2016-08-30,2017-12-14
130599,SBI Mutual Fund - SBI DEBT FUND SERIES A - 36 (36 Months) DIRECT PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K017M4,2017-12-27 20:02:12,2016-08-30,2017-12-14
130600,SBI Mutual Fund - SBI DEBT FUND SERIES A - 36 (36 Months) REGULAR PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K015M8,2017-12-27 20:02:12,2016-08-30,2017-12-14
130601,SBI Mutual Fund - SBI DEBT FUND SERIES A - 36 (36 Months) DIRECT PLAN - GROWTH,ISIN Div Payout/ ISIN Growth: INF200K016M6,2017-12-27 20:02:12,2016-08-30,2017-12-14
130602,SBI Mutual Fund - SBI DEBT FUND SERIES A - 36 (36 Months) REGULAR PLAN - GROWTH,ISIN Div Payout/ ISIN Growth: INF200K014M1,2017-12-27 20:02:12,2016-08-30,2017-12-14
130603,JM Financial Mutual Fund - JM Arbitrage Fund - Bonus Option - Principal Units,ISIN Div Payout/ ISIN Growth: INF192K01GJ3,2018-10-03 11:01:27,2016-08-30,2018-10-01
130604,JM Financial Mutual Fund - JM Arbitrage Fund (Direct) - Bonus Option - Principal Units,ISIN Div Payout/ ISIN Growth: INF192K01GL9,2018-10-03 11:01:27,2016-08-30,2018-10-01
130629,Reliance Mutual Fund - Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Direct Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RQ6,2017-12-27 20:02:04,2016-08-30,2017-08-07
130630,Reliance Mutual Fund - Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Direct Plan- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KA1RR4,2017-12-27 20:02:04,2016-08-30,2017-08-07
130631,Reliance Mutual Fund - Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RO1,2017-12-27 20:02:04,2016-08-30,2017-08-07
130632,Reliance Mutual Fund - Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KA1RP8,2017-12-27 20:02:04,2016-08-30,2017-08-07
130633,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXVI-  Series 35- Direct Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RM5,2017-12-27 20:02:07,2016-08-30,2017-08-08
130634,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXVI- Series 35- Direct Plan- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KA1RN3,2017-12-27 20:02:07,2016-08-30,2017-08-08
130635,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXVI- Series 35- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RJ1,2017-12-27 20:02:07,2016-08-30,2017-08-08
130636,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXVI- Series 35- Dividend payout option,ISIN Div Payout/ ISIN Growth: INF204KA1RK9,2017-12-27 20:02:07,2016-08-30,2017-08-08
130641,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZB7,2017-12-27 20:01:52,2016-08-30,2017-08-07
130642,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1YZ9,2017-12-27 20:01:52,2016-08-30,2017-08-07
130643,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan E Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZA9,2017-12-27 20:01:52,2016-08-30,2017-08-07
130646,UTI Mutual Fund - UTI Capital Protection Oriented Scheme - Series IV - I (1103 Days) - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FA1TX8,2017-12-27 20:02:16,2016-08-30,2017-07-31
130647,UTI Mutual Fund - UTI Capital Protection Oriented Scheme - Series IV - I (1103 Days) - Growth Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1TZ3,2017-12-27 20:02:16,2016-08-30,2017-07-31
130648,UTI Mutual Fund - UTI Capital Protection Oriented Scheme Series IV - I (1103 Days) - Dividend Option,ISIN Div Payout/ ISIN Growth: INF789FA1TW0,2017-12-27 20:02:16,2016-08-30,2017-07-31
130649,UTI Mutual Fund - UTI Capital Protection Oriented Scheme - Series IV -I (1103 Days) - Dividend Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1TY6,2017-12-27 20:02:16,2016-08-30,2017-07-31
130650,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KA1RW4,2017-12-27 20:01:35,2016-08-30,2017-08-07
130651,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A- Direct Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RX2,2017-12-27 20:01:35,2016-08-30,2017-08-07
130652,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A- Direct Plan- Dividend Payout Opotion,ISIN Div Payout/ ISIN Growth: INF204KA1RY0,2017-12-27 20:01:35,2016-08-30,2017-08-07
130653,Reliance Mutual Fund - Reliance Capital Builder Fund- Series A- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1RV6,2017-12-27 20:01:35,2016-08-30,2017-08-07
130662,Axis Mutual Fund - Axis Fixed Term Plan - Series 69 (3 Years) - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01PW8,2017-08-31 11:03:25,2016-08-30,2017-07-31
130663,Axis Mutual Fund - Axis Fixed Term Plan - Series 69 (3 Years) - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF846K01PX6,2017-08-31 11:03:25,2016-08-30,2017-07-31
130664,Axis Mutual Fund - Axis Fixed Term Plan - Series 69 - (3 Years) - Regular Plan - Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF846K01PY4,2017-08-31 11:03:25,2016-08-30,2017-07-31
130665,Axis Mutual Fund - Axis Fixed Term Plan - Series 69 (3 Years) - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01PT4,2017-08-31 11:03:25,2016-08-30,2017-07-31
130668,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FA1TD0,2017-12-27 20:02:18,2016-08-30,2017-07-12
130669,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Growth Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1SV4,2017-12-27 20:02:18,2016-08-30,2017-07-12
130670,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Annual Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TA6<br><br>ISIN Div Reinvestment: INF789FA1TB4,2017-12-27 20:02:18,2016-08-30,2017-07-12
130671,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Annual Div Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1SS0<br><br>ISIN Div Reinvestment: INF789FA1ST8,2017-12-27 20:02:18,2015-07-09,2015-07-09
130672,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1SY8<br><br>ISIN Div Reinvestment: INF789FA1SZ5,2017-12-27 20:02:18,2015-07-09,2015-07-09
130673,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Maturity Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TC2,2017-12-27 20:02:18,2015-07-09,2015-07-09
130674,UTI Mutual Fund - UTI FTIF Series XIX - XI (366 Days) - Maturity Div Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1SU6,2017-12-27 20:02:18,2016-08-30,2017-07-12
130678,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FA1TT6,2017-12-27 20:02:18,2016-08-30,2017-07-18
130679,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Annual Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TQ2<br><br>ISIN Div Reinvestment: INF789FA1TR0,2017-12-27 20:02:18,2016-08-30,2017-07-18
130681,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TO7<br><br>ISIN Div Reinvestment: INF789FA1TP4,2017-12-27 20:02:18,2015-07-15,2015-07-15
130682,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Flexi Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TU4<br><br>ISIN Div Reinvestment: INF789FA1TV2,2017-12-27 20:02:18,2015-07-15,2015-07-15
130685,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Growth Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1TL3,2017-12-27 20:02:18,2016-08-30,2017-07-18
130686,UTI Mutual Fund - UTI FTIF Series XIX - XII (366 Days) - Maturity Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1TS8,2017-12-27 20:02:18,2015-07-15,2015-07-15
130692,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Growth Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1SF7,2017-12-27 20:02:18,2016-08-30,2017-07-06
130693,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Annual Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1SK7<br><br>ISIN Div Reinvestment: INF789FA1SL5,2017-12-27 20:02:18,2016-08-30,2017-07-06
130696,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Quarterly Div Option - Direct,ISIN Div Payout/ ISIN Growth: INF789FA1SA8<br><br>ISIN Div Reinvestment: INF789FA1SB6,2017-12-27 20:02:18,2015-07-06,2015-07-06
130697,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Maturity Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1SM3,2017-12-27 20:02:18,2015-07-06,2015-07-06
130698,UTI Mutual Fund - UTI FTIF Series XIX - X (367 Days) - Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1SI1<br><br>ISIN Div Reinvestment: INF789FA1SJ9,2017-12-27 20:02:18,2016-08-30,2017-07-06
130721,Invesco Mutual Fund - Invesco India Credit Risk Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF205K01I34,2018-10-03 11:00:56,2016-08-30,2018-10-01
130722,Invesco Mutual Fund - Invesco India Credit Risk Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF205K01I83,2018-10-03 11:00:56,2016-08-30,2018-10-01
130723,Invesco Mutual Fund - Invesco India Credit Risk Fund - Regular Plan - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF205K01I42<br><br>ISIN Div Reinvestment: INF205K01I67,2018-10-03 11:00:56,2016-08-30,2018-10-01
130724,Invesco Mutual Fund - Invesco India Credit Risk Fund - Direct Plan - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF205K01I91<br><br>ISIN Div Reinvestment: INF205K01J17,2018-10-03 11:00:56,2016-08-30,2018-10-01
130725,Invesco Mutual Fund - Invesco India Credit Risk Fund - Direct Plan - Discretionary Dividend,ISIN Div Payout/ ISIN Growth: INF205K01J09<br><br>ISIN Div Reinvestment: INF205K01J25,2018-10-03 11:00:56,2018-09-26,2018-10-01
130726,Invesco Mutual Fund - Invesco India Credit Risk Fund - Regular Plan - Discretionary Dividend,ISIN Div Payout/ ISIN Growth: INF205K01I59<br><br>ISIN Div Reinvestment: INF205K01I75,2018-10-03 11:00:56,2016-08-30,2018-10-01
130727,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Direct Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF209KB1IU1,2017-12-27 20:01:33,2016-08-30,2017-12-14
130728,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF209KB1IT3,2017-12-27 20:01:33,2016-08-30,2017-12-14
130729,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF209KB1IW7,2017-12-27 20:01:33,2016-08-30,2017-12-14
130730,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF209KB1IV9,2017-12-27 20:01:33,2016-08-30,2017-12-14
130771,Axis Mutual Fund - Axis Arbitrage Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01QC8,2018-10-03 11:01:26,2016-08-30,2018-10-01
130773,Axis Mutual Fund - Axis Arbitrage Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01PZ1,2018-10-03 11:01:26,2016-08-30,2018-10-01
130774,Axis Mutual Fund - Axis Arbitrage Fund - Direct Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF846K01QA2<br><br>ISIN Div Reinvestment: INF846K01QB0,2018-10-03 11:01:26,2016-08-30,2018-10-01
130776,Axis Mutual Fund - Axis Arbitrage Fund - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF846K01QD6<br><br>ISIN Div Reinvestment: INF846K01QE4,2018-10-03 11:01:26,2016-08-30,2018-10-01
130777,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZS1,2017-12-27 20:01:54,2016-08-30,2017-12-14
130778,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZT9,2017-12-27 20:01:54,2016-08-30,2017-12-14
130779,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZQ5,2017-12-27 20:01:54,2016-08-30,2017-12-14
130780,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZR3,2017-12-27 20:01:54,2016-08-30,2017-12-14
130785,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Capital Protection Oriented Fund - Series 22 - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF209KB1IR7,2017-12-27 20:01:37,2016-08-30,2017-12-14
130786,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Capital Protection Oriented Fund - Series 22 - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF209KB1IS5,2017-12-27 20:01:37,2016-08-30,2017-12-14
130787,Invesco Mutual Fund - Invesco India Arbitrage Fund - Direct Plan - Annual Bonus,ISIN Div Payout/ ISIN Growth: INF205K01P68,2018-10-03 11:01:27,2016-08-30,2018-10-01
130788,Invesco Mutual Fund - Invesco India Arbitrage Fund - Annual Bonus,ISIN Div Payout/ ISIN Growth: INF205K01P50,2018-10-03 11:01:27,2016-08-30,2018-10-01
130789,L&T Mutual Fund - L&T FMP Series XI - Plan C(1139 days) - Direct Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF917K01QX3,2017-12-27 20:02:03,2016-08-30,2017-09-04
130790,L&T Mutual Fund - L&T FMP Series XI - Plan C(1139 days) - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF917K01QY1,2017-12-27 20:02:03,2016-08-30,2017-09-04
130791,L&T Mutual Fund - L&T FMP Series XI - Plan C(1139 days) - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF917K01QZ8,2017-12-27 20:02:03,2016-08-30,2017-09-04
130792,L&T Mutual Fund - L&T FMP Series XI - Plan C(1139 days) - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF917K01RA9,2017-12-27 20:02:03,2016-08-30,2017-09-04
130794,Invesco Mutual Fund - Invesco India Treasury Advantage Fund - Annual Bonus,ISIN Div Payout/ ISIN Growth: INF205K01P35,2018-10-03 11:01:06,2016-08-30,2018-10-01
130795,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Regular Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KA1UD9,2017-12-27 20:01:45,2016-08-30,2017-08-31
130796,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Regular Option - Flexi Option,ISIN Div Payout/ ISIN Growth: INF179KA1UF4,2017-12-27 20:01:45,2016-08-30,2017-08-31
130797,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1UC1,2017-12-27 20:01:45,2016-08-30,2017-08-31
130798,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Regular Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KA1UE7,2017-12-27 20:01:45,2016-08-30,2017-08-31
130799,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Direct Option - Flexi Option,ISIN Div Payout/ ISIN Growth: INF179KA1UB3,2017-12-27 20:01:45,2014-11-07,2014-11-07
130800,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1TY7,2017-12-27 20:01:45,2016-08-30,2017-08-31
130801,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Direct Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KA1UA5,2017-12-27 20:01:45,2016-08-30,2017-08-31
130802,HDFC Mutual Fund - HDFC FMP 1123D July 2014 (1) - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KA1TZ4,2017-12-27 20:01:45,2016-08-30,2017-08-31
130803,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Direct Plan - Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZW3,2017-12-27 20:01:54,2016-08-30,2017-08-16
130804,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Direct Plan - Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZX1,2017-12-27 20:01:54,2016-08-30,2017-08-16
130805,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZV5,2017-12-27 20:01:54,2016-08-30,2017-08-16
130806,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KA1ZU7,2017-12-27 20:01:53,2016-08-30,2017-08-16
130808,UTI Mutual Fund - UTI FTIF Series XIX - XV (1101 Days) - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FA1VT2,2017-12-27 20:02:18,2016-08-30,2017-08-16
130825,L&T Mutual Fund - L&T Business Cycles Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF917K01RI2,2018-10-03 11:01:21,2016-08-30,2018-10-01
130826,L&T Mutual Fund - L&T Business Cycles Fund - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF917K01RH4<br><br>ISIN Div Reinvestment: INF917K01RG6,2018-10-03 11:01:21,2016-08-30,2018-10-01
130827,L&T Mutual Fund - L&T Business Cycles Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF917K01RF8,2018-10-03 11:01:21,2016-08-30,2018-10-01
130828,L&T Mutual Fund - L&T Business Cycles Fund - Direct Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF917K01RK8<br><br>ISIN Div Reinvestment: INF917K01RJ0,2018-10-03 11:01:21,2016-08-30,2018-10-01
130830,SBI Mutual Fund - SBI DEBT FUND SERIES A - 38 (1100 DAYS) DIRECT PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K019N8,2017-12-27 20:02:12,2016-08-30,2017-08-04
130831,SBI Mutual Fund - SBI DEBT FUND SERIES A - 38 (1100 DAYS) DIRECT PLAN - GROWTH,ISIN Div Payout/ ISIN Growth: INF200K018N0,2017-12-27 20:02:12,2016-08-30,2017-08-04
